"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"17203","5","445","75","0","2022","1","","Woodford County, Illinois","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,207,207,211,797804,721076,7869,295,"",1.21,0.96,0.95,0.96,0.76,0.59,0.44,0.79,"",2,18.2,10,5.1,8,4.0,13,6.6,-40937,-4.9,-19765,-2.7,165,2.1,-31,-9.5
"17999","5","445","75","0","2022","1","","Unknown Or Undefined, Illinois","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",94,479,509,535,7527718,5395189,145930,1141,"",0.09,0.12,0.12,0.12,0.14,0.13,0.19,1.19,"",31,49.2,157,48.8,172,51.0,205,62.1,3486903,86.3,2582135,91.8,102756,238.0,198,21.0
"18000","1","445","55","0","2022","1","","Indiana -- Statewide","Federal Government","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2,34,34,34,318783,0,0,721,"",0.60,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,-2,-5.6,-4,-10.5,-5,-12.8,-28286,-8.1,0,0.0,0,0.0,12,1.7
"18000","5","445","55","0","2022","1","","Indiana -- Statewide","Private","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2379,44751,45056,45271,300011684,238919973,1583281,513,"",0.94,0.69,0.69,0.69,0.74,0.71,0.54,1.08,"",165,7.5,-662,-1.5,259,0.6,968,2.2,50297278,20.1,28931423,13.8,-92533,-5.5,85,19.9
"18001","5","445","75","0","2022","1","","Adams County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,194,207,207,1389005,1106865,6104,527,"",1.06,0.68,0.72,0.72,1.05,0.75,0.33,1.49,"",1,10.0,-23,-10.6,-5,-2.4,-5,-2.4,277806,25.0,149938,15.7,-1090,-15.2,127,31.8
"18003","5","445","75","0","2022","1","","Allen County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",117,2123,2110,2163,14160289,11249359,66401,511,"",0.87,0.53,0.52,0.53,0.57,0.54,0.35,1.09,"",7,6.4,-89,-4.0,-48,-2.2,27,1.3,1930839,15.8,960247,9.3,6262,10.4,77,17.7
"18005","5","445","75","0","2022","1","","Bartholomew County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,350,353,358,2336586,1911347,12168,508,"",1.22,0.35,0.34,0.34,0.30,0.32,0.32,0.86,"",1,3.0,-9,-2.5,-26,-6.9,-1,-0.3,487108,26.3,301483,18.7,555,4.8,119,30.6
"18007","5","445","75","0","2022","1","","Benton County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,24,23,25,75009,75009,422,240,"",1.56,0.51,0.49,0.53,0.36,0.32,0.28,0.70,"",-2,-28.6,-32,-57.1,-29,-55.8,-23,-47.9,-100728,-57.3,-92660,-55.3,-731,-63.4,-20,-7.7
"18009","5","445","75","0","2022","1","","Blackford County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,78,80,81,344021,304722,2750,332,"",1.58,1.28,1.32,1.32,1.25,1.23,1.57,0.96,"",1,25.0,9,13.0,12,17.6,13,19.1,50666,17.3,42608,16.3,-1368,-33.2,2,0.6
"18011","5","445","75","0","2022","1","","Boone County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",20,430,428,410,3147514,2459160,16907,573,"",0.66,0.53,0.51,0.49,0.74,0.50,0.37,1.45,"",2,11.1,180,72.0,181,73.3,167,68.7,1614002,105.2,1159419,89.2,7791,85.5,95,19.9
"18013","5","445","75","0","2022","1","","Brown County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,70,75,75,358128,343679,1910,376,"",1.94,1.23,1.33,1.30,1.91,1.48,1.14,1.49,"",1,12.5,-5,-6.7,5,7.1,1,1.4,87812,32.5,84006,32.4,277,17.0,91,31.9
"18015","5","445","75","0","2022","1","","Carroll County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,102,111,109,456857,439559,5916,327,"",1.91,0.94,1.00,1.00,0.90,0.72,2.03,0.92,"",0,0.0,-5,-4.7,6,5.7,-5,-4.4,35271,8.4,27989,6.8,-417,-6.6,29,9.7
"18017","5","445","75","0","2022","1","","Cass County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,222,218,234,1157614,916306,6438,396,"",1.41,0.75,0.73,0.78,0.84,0.66,0.77,1.11,"",-1,-6.7,-7,-3.1,-16,-6.8,0,0.0,61770,5.6,20422,2.3,-567,-8.1,33,9.1
"18019","5","445","75","0","2022","1","","Clark County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",36,855,859,863,6304849,4922681,28623,565,"",0.89,0.73,0.72,0.72,1.04,0.74,0.49,1.44,"",1,2.9,-39,-4.4,-29,-3.3,-12,-1.4,981640,18.4,477687,10.7,2684,10.3,103,22.3
"18021","5","445","75","0","2022","1","","Clay County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,146,147,152,912175,725020,4102,473,"",0.70,0.93,0.94,0.96,1.43,0.93,0.85,1.51,"",0,0.0,-16,-9.9,-14,-8.7,-14,-8.4,106600,13.2,37964,5.5,91,2.3,93,24.5
"18023","5","445","75","0","2022","1","","Clinton County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,131,133,128,590745,522565,4296,348,"",1.35,0.57,0.57,0.56,0.53,0.42,0.55,0.93,"",2,20.0,-4,-3.0,-3,-2.2,-5,-3.8,110721,23.1,90080,20.8,-279,-6.1,74,27.0
"18025","5","445","75","0","2022","1","N","Crawford County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18027","5","445","75","0","2022","1","","Daviess County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,214,212,202,972783,824533,4725,357,"",1.17,0.83,0.82,0.78,0.86,0.65,0.67,1.06,"",3,25.0,43,25.1,36,20.5,31,18.1,289816,42.4,218407,36.0,300,6.8,53,17.4
"18029","5","445","75","0","2022","1","","Dearborn County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,446,441,433,5465102,3468680,37100,955,"",0.98,1.45,1.43,1.42,3.86,2.39,3.11,2.69,"",4,36.4,154,52.7,156,54.7,150,53.0,4019706,278.1,2235365,181.2,30011,423.3,567,146.1
"18031","5","445","75","0","2022","1","","Decatur County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,155,158,163,899281,762607,4921,436,"",1.26,0.53,0.54,0.55,0.63,0.46,0.34,1.16,"",1,9.1,51,49.0,49,45.0,57,53.8,331508,58.4,253708,49.9,-617,-11.1,25,6.1
"18033","5","445","75","0","2022","1","","DeKalb County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,284,285,289,1826680,1488346,8347,491,"",0.96,0.62,0.62,0.63,0.62,0.53,0.34,0.98,"",1,7.7,-31,-9.8,-20,-6.6,-15,-4.9,47476,2.7,-36492,-2.4,-484,-5.5,47,10.6
"18035","5","445","75","0","2022","1","","Delaware County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",44,677,664,675,6281964,5059132,30703,719,"",1.41,0.74,0.71,0.72,1.35,1.32,1.01,1.87,"",7,18.9,134,24.7,114,20.7,135,25.0,2989630,90.8,2291816,82.8,9534,45.0,254,54.6
"18037","5","445","75","0","2022","1","","Dubois County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",22,373,375,379,1748780,1543769,8582,358,"",1.19,0.65,0.65,0.65,0.60,0.48,0.38,0.92,"",2,10.0,-24,-6.0,-9,-2.3,-1,-0.3,206773,13.4,135728,9.6,886,11.5,51,16.6
"18039","5","445","75","0","2022","1","","Elkhart County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",79,1758,1789,1795,11202301,8428524,53785,484,"",1.14,0.59,0.59,0.59,0.52,0.43,0.27,0.87,"",1,1.3,-192,-9.8,-120,-6.3,-57,-3.1,1284633,13.0,277504,3.4,-8929,-14.2,83,20.7
"18041","5","445","75","0","2022","1","","Fayette County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,50,50,47,251264,211207,1146,394,"",1.40,0.40,0.40,0.37,0.45,0.40,0.29,1.14,"",0,0.0,2,4.2,0,0.0,-3,-6.0,12321,5.2,670,0.3,-202,-15.0,21,5.6
"18043","5","445","75","0","2022","1","","Floyd County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,717,728,742,4886388,3815134,20206,516,"",0.92,1.12,1.12,1.13,1.44,1.18,0.69,1.28,"",2,8.7,-79,-9.9,-38,-5.0,-15,-2.0,373729,8.3,49998,1.3,-396,-1.9,67,14.9
"18045","5","445","75","0","2022","1","","Fountain County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,175,179,184,676293,654074,3892,290,"",2.08,1.71,1.75,1.78,1.54,1.28,0.67,0.88,"",1,10.0,-15,-7.9,-8,-4.3,3,1.7,57545,9.3,59083,9.9,160,4.3,34,13.3
"18047","5","445","75","0","2022","1","","Franklin County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,246,242,240,1623893,1314086,7230,515,"",2.01,2.56,2.53,2.45,4.38,3.49,1.90,1.74,"",-1,-9.1,-43,-14.9,-22,-8.3,-27,-10.1,86224,5.6,-4276,-0.3,-777,-9.7,82,18.9
"18049","5","445","75","0","2022","1","","Fulton County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,191,184,188,1144205,912923,7347,469,"",1.86,1.48,1.42,1.45,2.02,1.56,1.52,1.39,"",4,50.0,-15,-7.3,-21,-10.2,-3,-1.6,82187,7.7,21696,2.4,1725,30.7,62,15.2
"18051","5","445","75","0","2022","1","","Gibson County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,140,144,151,670492,605409,3027,356,"",1.02,0.31,0.31,0.33,0.25,0.21,0.17,0.80,"",1,10.0,-7,-4.8,-7,-4.6,4,2.7,95539,16.6,78194,14.8,390,14.8,58,19.5
"18053","5","445","75","0","2022","1","","Grant County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,308,305,312,1326174,1203289,8780,331,"",1.55,0.54,0.52,0.54,0.48,0.46,0.47,0.89,"",5,23.8,30,10.8,20,7.0,24,8.3,172290,14.9,146912,13.9,-3249,-27.0,18,5.8
"18055","5","445","75","0","2022","1","","Greene County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,119,127,120,700184,569932,3202,441,"",1.15,0.89,0.95,0.89,1.24,1.16,0.83,1.36,"",3,50.0,19,19.0,26,25.7,19,18.8,332190,90.3,222349,64.0,1465,84.3,160,56.9
"18057","5","445","75","0","2022","1","","Hamilton County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",84,2491,2445,2477,16872456,13360475,76742,525,"",0.54,0.77,0.76,0.76,0.73,0.70,0.50,0.96,"",2,2.4,-245,-9.0,-215,-8.1,-154,-5.9,1297870,8.3,331452,2.5,-33602,-30.5,77,17.2
"18059","5","445","75","0","2022","1","","Hancock County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,345,334,340,2013462,1676899,16719,456,"",0.61,0.63,0.60,0.61,0.63,0.58,0.66,1.02,"",3,25.0,64,22.8,59,21.5,70,25.9,548568,37.4,432279,34.7,5021,42.9,47,11.5
"18061","5","445","75","0","2022","1","","Harrison County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,231,234,245,1210333,997768,5919,393,"",1.02,1.09,1.09,1.14,1.18,1.00,0.78,1.06,"",0,0.0,-6,-2.5,-14,-5.6,-14,-5.4,114634,10.5,48935,5.2,173,3.0,53,15.6
"18063","5","445","75","0","2022","1","","Hendricks County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",37,976,977,955,6693581,5025286,28616,531,"",0.68,0.57,0.57,0.56,0.77,0.54,0.42,1.34,"",1,2.8,36,3.8,62,6.8,39,4.3,1206333,22.0,567174,12.7,-13771,-32.5,74,16.2
"18065","5","445","75","0","2022","1","","Henry County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,260,254,261,1729930,1408110,7918,515,"",1.58,0.95,0.92,0.95,1.41,1.12,0.98,1.49,"",-1,-5.0,1,0.4,9,3.7,23,9.7,396391,29.7,264830,23.2,1322,20.0,100,24.1
"18067","5","445","75","0","2022","1","","Howard County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,588,592,596,3777374,3044005,19032,491,"",1.59,0.80,0.80,0.80,0.80,0.82,0.52,1.00,"",2,5.4,-37,-5.9,3,0.5,0,0.0,432592,12.9,226820,8.1,268,1.4,65,15.3
"18069","5","445","75","0","2022","1","","Huntington County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,161,167,171,1080836,850673,4899,500,"",0.91,0.57,0.58,0.59,0.82,0.64,0.40,1.41,"",2,20.0,2,1.3,5,3.1,9,5.6,162946,17.8,77236,10.0,312,6.8,61,13.9
"18071","5","445","75","0","2022","1","","Jackson County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,424,415,433,2495871,2042115,11804,453,"",1.71,0.87,0.85,0.89,0.95,0.75,0.82,1.09,"",3,15.0,86,25.4,81,24.3,99,29.6,748301,42.8,557993,37.6,2661,29.1,52,13.0
"18073","5","445","75","0","2022","1","","Jasper County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,407,407,414,1891630,1567345,8204,355,"",1.46,1.69,1.68,1.69,1.70,1.30,1.08,1.01,"",1,6.2,39,10.6,30,8.0,36,9.5,284249,17.7,208716,15.4,-126,-1.5,25,7.6
"18075","5","445","75","0","2022","1","","Jay County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,48,50,52,322825,302397,2521,497,"",0.51,0.33,0.34,0.35,0.49,0.38,0.41,1.45,"",0,0.0,3,6.7,2,4.2,2,4.0,18798,6.2,8931,3.0,70,2.9,6,1.2
"18077","5","445","75","0","2022","1","","Jefferson County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,179,173,179,1142053,924179,5255,496,"",1.44,0.68,0.65,0.68,0.90,0.77,0.75,1.34,"",0,0.0,-10,-5.3,-15,-8.0,1,0.6,94795,9.1,28672,3.2,146,2.9,61,14.0
"18079","5","445","75","0","2022","1","","Jennings County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,123,119,121,776730,605501,3214,494,"",1.18,0.78,0.75,0.77,1.11,0.74,0.40,1.44,"",1,16.7,1,0.8,-1,-0.8,6,5.2,111641,16.8,51351,9.3,-404,-11.2,64,14.9
"18081","5","445","75","0","2022","1","","Johnson County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,391,396,401,3012755,2341519,15539,585,"",0.60,0.30,0.30,0.31,0.49,0.35,0.32,1.61,"",4,14.3,-46,-10.5,-46,-10.4,-25,-5.9,332688,12.4,144114,6.6,108,0.7,111,23.4
"18083","5","445","75","0","2022","1","","Knox County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,244,248,249,1557143,1319436,8130,485,"",1.07,0.68,0.68,0.68,0.90,0.85,0.74,1.32,"",0,0.0,2,0.8,3,1.2,8,3.3,409070,35.6,383291,40.9,1820,28.8,121,33.2
"18085","5","445","75","0","2022","1","","Kosciusko County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,541,556,562,3504233,2803698,16426,487,"",0.92,0.71,0.72,0.73,0.72,0.65,0.49,1.00,"",2,8.3,52,10.6,63,12.8,82,17.1,936264,36.5,659585,30.8,2425,17.3,82,20.2
"18087","5","445","75","0","2022","1","","Lagrange County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,218,220,212,1294287,1034536,7518,460,"",0.97,0.70,0.69,0.67,0.69,0.54,0.38,1.00,"",2,18.2,25,13.0,31,16.4,19,9.8,281412,27.8,199849,23.9,1369,22.3,53,13.0
"18089","5","445","75","0","2022","1","","Lake County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",220,4269,4286,4316,26104314,21230568,195989,468,"",1.42,1.11,1.10,1.11,1.15,1.15,1.07,1.04,"",17,8.4,-181,-4.1,-124,-2.8,-61,-1.4,2391095,10.1,1486830,7.5,39381,25.1,55,13.3
"18091","5","445","75","0","2022","1","","LaPorte County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,512,530,518,3152893,2637926,17769,466,"",1.01,0.62,0.64,0.63,0.78,0.67,0.51,1.23,"",-1,-2.9,-29,-5.4,-2,-0.4,-21,-3.9,293855,10.3,153140,6.2,-100,-0.6,57,13.9
"18093","5","445","75","0","2022","1","","Lawrence County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,287,285,301,1580116,1264168,8628,418,"",1.38,1.01,1.00,1.05,1.11,0.90,0.57,1.09,"",3,21.4,18,6.7,12,4.4,22,7.9,248296,18.6,138017,12.3,927,12.0,44,11.8
"18095","5","445","75","0","2022","1","","Madison County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",50,774,789,770,4695159,3829015,24644,464,"",1.53,0.95,0.96,0.93,1.26,1.07,0.83,1.32,"",4,8.7,-65,-7.7,-38,-4.6,-44,-5.4,446678,10.5,169212,4.6,-5334,-17.8,69,17.5
"18097","1","445","75","0","2022","1","","Marion County, Indiana","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,29,30,29,282272,0,0,740,"",2.07,0.71,0.73,0.71,0.62,0.00,0.00,0.87,"",0,0.0,-2,-6.5,-2,-6.2,-2,-6.5,-24768,-8.1,0,0.0,0,0.0,-14,-1.9
"18097","5","445","75","0","2022","1","","Marion County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",382,6967,7001,6990,56261562,44249689,290896,619,"",1.04,0.55,0.55,0.55,0.56,0.67,0.51,1.02,"",39,11.4,246,3.7,314,4.7,447,6.8,11938764,26.9,7538436,20.5,-114963,-28.3,106,20.7
"18099","5","445","75","0","2022","1","","Marshall County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,330,335,331,1963875,1542671,8630,455,"",1.05,0.86,0.87,0.85,1.07,0.79,0.55,1.24,"",1,6.7,-31,-8.6,-19,-5.4,-17,-4.9,176705,9.9,30642,2.0,-866,-9.1,67,17.3
"18101","1","445","75","0","2022","1","","Martin County, Indiana","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,5,4,5,36511,0,0,602,"",196.59,8.95,7.16,9.04,5.83,0.00,0.00,0.70,"",0,0.0,0,0.0,-2,-33.3,-3,-37.5,-3518,-8.8,0,0.0,0,0.0,116,23.9
"18101","5","445","75","0","2022","1","","Martin County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,94,95,94,400413,341664,1857,327,"",1.29,0.54,0.55,0.54,0.29,0.85,0.40,0.53,"",0,0.0,7,8.0,11,13.1,10,11.9,80526,25.2,55798,19.5,291,18.6,38,13.1
"18103","5","445","75","0","2022","1","","Miami County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,229,228,224,1455145,1181593,7536,493,"",1.98,1.30,1.29,1.25,1.84,1.65,1.12,1.43,"",-1,-5.6,-7,-3.0,-1,-0.4,-8,-3.4,149001,11.4,69379,6.2,140,1.9,61,14.1
"18105","5","445","75","0","2022","1","","Monroe County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",49,1165,1197,1212,8254379,6503038,40808,533,"",1.09,0.85,0.86,0.87,0.99,1.14,0.86,1.15,"",3,6.5,-51,-4.2,-38,-3.1,-17,-1.4,1220652,17.4,617152,10.5,2729,7.2,92,20.9
"18107","5","445","75","0","2022","1","","Montgomery County, Indiana","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,164,159,156,1262063,995187,6286,608,"",0.84,0.51,0.50,0.49,0.71,0.59,0.51,1.42,"",3,42.9,-4,-2.4,-2,-1.2,-10,-6.0,171151,15.7,72395,7.8,1150,22.4,99,19.4
